Speaker_1,Speaker_2,Pair_Count
Females_NS1,Females_S104,1
Females_S104,Males_NS20,1
Females_S104,Males_S98,1
Females_S104,Males_S80,1
Females_S104,Males_S145,1
Females_S104,Males_S63,1
Females_S104,Males_NS224,1
Females_NS24,Females_S104,1
Females_S104,Males_NS42,1
Females_S104,Females_S60,1
Females_S104,Males_S6,1
Females_S104,Females_S128,1
Females_S104,Males_S23,1
Females_S104,Males_S37,1
Females_S104,Males_S139,1
Females_S104,Females_S63,1
Females_S104,Males_S47,1
Females_S104,Males_NS22,1
Females_S104,Males_S2,1
Females_S104,Males_S3,1
Females_S104,Males_NS256,1
Females_S104,Females_S71,1
Females_S104,Males_NS21,1
Females_S104,Males_NS208,1
Females_S104,Males_S27,1
Females_S104,Males_NS203,1
Females_S104,Males_S58,1
Females_S104,Males_NS213,1
Females_S104,Males_NS44,1
Females_S104,Males_NS47,1
Females_S104,Females_S119,1
Females_S104,Females_S121,1
Females_S104,Males_NS239,1
Females_S104,Females_S47,1
Females_S104,Males_S55,1
Females_S104,Males_S109,1
Females_S104,Males_S140,1
Females_S104,Males_S128,1
Females_S104,Females_S91,1
Females_S104,Males_S69,1
Females_S104,Females_S32,1
Females_S104,Males_S114,1
Females_S104,Males_NS226,1
Females_S104,Males_NS254,1
Females_S104,Males_NS211,1
Females_S104,Males_S127,1
Males_S129,Males_S28,1
Males_S28,Males_S60,1
Males_NS250,Males_S28,1
Males_S155,Males_S28,1
Females_S123,Males_S28,1
Females_S37,Males_S28,1
Males_NS238,Males_S28,1
Males_NS4,Males_S28,1
Males_S28,Males_S99,1
Females_S53,Males_S28,1
Males_S28,Males_S4,1
Males_S28,Males_S75,1
Males_S11,Males_S28,1
Females_NS21,Males_S28,1
Males_NS36,Males_S28,1
Males_NS240,Males_S28,1
Females_S127,Males_S28,1
Males_NS218,Males_S28,1
Females_S69,Males_S28,1
Males_S14,Males_S28,1
Females_S18,Males_S28,1
Males_S28,Males_S38,1
Males_S28,Males_S62,1
Females_S1,Males_S28,1
Males_S28,Males_S95,1
Females_S19,Males_S95,1
Males_NS231,Males_S95,1
Females_NS20,Males_S95,1
Males_NS257,Males_S95,1
Females_S51,Males_S95,1
Males_S76,Males_S95,1
Males_NS39,Males_S95,1
Males_S24,Males_S95,1
Males_NS217,Males_S95,1
Males_NS151,Males_S95,1
Males_NS232,Males_S95,2
Females_S105,Males_S95,1
Males_S88,Males_S95,1
Females_NS16,Males_S95,1
Males_S133,Males_S95,1
Females_S19,Males_S116,1
Females_S19,Males_S83,1
Females_S17,Females_S19,1
Females_S107,Females_S19,1
Females_S19,Males_S73,1
Females_S19,Males_S57,1
Females_S19,Males_S20,1
Females_S19,Males_NS32,1
Females_S19,Males_S146,1
Females_S19,Males_NS219,1
Females_S19,Males_NS156,1
Females_S19,Males_NS30,1
Females_S19,Males_S30,1
Females_S19,Males_NS214,1
Females_S19,Males_S22,1
Females_S19,Females_S6,1
Females_S19,Males_S82,1
Females_S19,Females_S67,1
Females_S19,Males_S65,1
Females_S19,Males_S48,1
Females_S19,Males_S33,1
Females_S19,Males_S67,1
Females_S19,Males_S7,1
Females_S19,Females_S36,1
Females_S19,Males_NS227,1
Females_S19,Females_S23,1
Females_S19,Males_S148,1
Females_S19,Females_S52,1
Females_S19,Males_S142,1
Females_S19,Males_NS14,1
Females_S19,Males_S72,1
Females_S19,Females_S44,1
Females_S78,Males_NS231,1
Males_NS231,Males_NS25,1
Males_NS231,Males_S61,1
Females_S125,Males_NS231,1
Females_S29,Males_NS231,1
Males_NS231,Males_NS253,1
Males_NS231,Males_S54,1
Males_NS231,Males_NS251,1
Males_NS231,Males_S45,1
Females_S70,Males_NS231,1
Females_S110,Males_NS231,1
Males_NS231,Males_NS241,1
Males_NS231,Males_S144,1
Males_NS231,Males_NS45,1
Females_S41,Males_NS231,1
Females_NS14,Males_NS231,1
Males_NS231,Males_S154,1
Males_NS231,Males_S153,1
Males_NS231,Males_S87,1
Males_NS205,Males_NS231,1
Males_NS231,Males_S151,1
Males_NS231,Males_NS27,1
Males_NS231,Males_NS52,1
Males_NS231,Males_NS236,1
Females_S4,Males_NS231,1
Males_NS10,Males_NS231,1
Males_NS231,Males_S135,1
Females_NS2,Males_NS231,1
Males_NS231,Males_NS263,1
Males_NS230,Males_NS231,1
Males_NS231,Males_S134,1
Females_S38,Males_NS231,1
Males_NS231,Males_S16,1
Males_NS231,Males_S118,1
Males_NS231,Males_S150,1
Males_NS231,Males_NS46,1
Females_S27,Males_NS231,1
Males_NS231,Males_NS6,1
Males_NS231,Males_S68,1
Males_NS231,Males_S5,1
Females_S109,Males_NS231,1
Males_NS231,Males_S91,1
Males_NS231,Males_S93,1
Males_NS231,Males_S36,1
Males_NS225,Males_NS231,1
Males_NS231,Males_S43,1
Females_S3,Males_NS231,1
Males_NS231,Males_NS255,1
Females_NS20,Males_NS228,1
Females_NS20,Males_S81,1
Females_NS20,Males_S107,1
Females_NS20,Males_NS1,1
Females_NS20,Males_NS31,1
Females_NS20,Males_NS7,1
Females_NS20,Males_S50,1
Females_NS20,Males_S351,1
Females_NS20,Females_S111,1
Females_NS20,Males_NS26,1
Females_NS20,Males_NS23,1
Females_NS20,Males_NS237,1
Females_NS20,Females_S72,1
Females_NS20,Males_NS259,1
Females_NS20,Males_S52,1
Females_NS20,Females_NS5,1
Females_NS20,Females_S30,1
Females_NS20,Females_S31,1
Females_NS20,Males_NS8,1
Females_NS20,Males_S56,1
Females_NS20,Males_NS261,1
Females_NS20,Males_NS246,1
Females_NS20,Males_NS262,1
Females_NS20,Males_NS210,1
Females_NS20,Males_NS2,1
Females_NS20,Females_S75,1
Females_NS20,Males_NS247,1
Females_NS20,Males_S125,1
Females_NS20,Males_NS41,1
Females_NS20,Males_S9,1
Females_NS20,Males_NS206,1
Females_NS20,Males_S103,1
Females_NS20,Males_NS17,1
Females_NS20,Males_S15,1
Females_NS20,Males_NS13,1
Females_NS20,Males_S66,1
Females_NS20,Males_S74,1
Females_NS20,Males_S106,1
Females_NS20,Males_S100,1
Females_NS20,Males_S112,1
Females_NS10,Females_NS20,1
Females_NS20,Males_S78,1
Females_NS20,Males_NS215,1
Females_NS20,Males_S141,1
Females_NS20,Males_S64,1
Females_NS20,Males_S12,1
Females_NS20,Males_NS243,1
Females_NS13,Females_NS20,1
Males_NS257,Males_S70,1
Males_NS257,Males_S113,1
Males_NS257,Males_S108,1
Females_NS4,Males_NS257,1
Males_NS209,Males_NS257,1
Males_NS257,Males_S31,1
Females_S45,Males_NS257,1
Females_NS8,Males_NS257,1
Females_NS7,Males_NS257,1
Males_NS249,Males_NS257,1
Females_S10,Males_NS257,1
Females_S55,Males_NS257,1
Males_NS257,Males_S152,1
Males_NS257,Males_NS43,1
Females_S82,Males_NS257,1
Males_NS204,Males_NS257,1
Males_NS257,Males_S35,1
Males_NS222,Males_NS257,1
Males_NS257,Males_S126,1
Males_NS257,Males_S136,1
Females_NS17,Males_NS257,1
Females_NS3,Males_NS257,1
Males_NS257,Males_S122,1
Males_NS257,Males_NS35,1
Females_S64,Males_NS257,1
Males_NS257,Males_S131,1
Males_NS257,Males_NS5,1
Females_S12,Males_NS257,1
Males_NS244,Males_NS257,1
Males_NS252,Males_NS257,1
Males_NS257,Males_S34,1
Males_NS257,Males_S102,1
Females_S51,Males_NS34,1
Females_S122,Females_S51,1
Females_S51,Males_NS9,1
Females_S51,Females_S74,1
Females_S51,Males_S51,1
Females_S51,Males_NS3,1
Females_S51,Males_S117,1
Females_S124,Females_S51,1
Females_S51,Males_S120,1
Females_S51,Males_S71,1
Females_S16,Females_S51,1
Females_S21,Females_S51,1
Females_S51,Males_NS153,1
Females_S51,Males_NS221,1
Females_S51,Males_NS216,1
Females_S28,Females_S51,1
Females_S51,Males_S147,1
Females_S51,Males_NS24,1
Females_S51,Males_NS234,1
Females_S129,Females_S51,1
Females_S51,Males_NS11,1
Females_S51,Males_S115,1
Females_S126,Females_S51,1
Females_S51,Males_S25,1
Females_S51,Males_S79,1
Females_S51,Males_NS220,1
Females_S51,Males_NS260,1
Females_S51,Males_S92,1
Females_S51,Males_S96,1
Females_S51,Males_S21,1
Females_S51,Females_S54,1
Females_S51,Males_S111,1
Females_S51,Males_S26,1
Females_S51,Males_S132,1
Females_S51,Males_S39,1
Females_S51,Males_S44,1
Females_S51,Males_S119,1
Females_S51,Males_NS12,1
Females_S51,Males_S149,1
Females_S51,Females_S73,1
Females_S51,Males_NS235,1
Females_S51,Males_S97,1
Females_S120,Females_S51,1
Females_S51,Males_NS201,1
Females_S51,Males_S59,1
Females_S51,Males_S17,1
Females_S51,Females_S76,1
Females_S51,Males_NS233,1
Males_S40,Males_S76,1
Males_S76,Males_S90,1
Males_S18,Males_S76,1
Males_NS207,Males_S76,1
Females_S83,Males_S76,1
Males_NS16,Males_S76,1
Males_S76,Males_S85,1
Females_S2,Males_S76,1
Males_S13,Males_S76,1
Males_S124,Males_S76,1
Females_S14,Males_S76,1
Males_S19,Males_S76,1
Males_NS18,Males_S76,1
Males_NS19,Males_S76,1
Males_NS40,Males_S76,1
Males_NS248,Males_S76,1
Males_NS223,Males_NS39,1
Females_S5,Males_NS39,1
Males_NS39,Males_S32,1
Females_S24,Males_NS39,1
Females_S130,Males_NS39,1
Males_NS39,Males_S49,1
Males_NS39,Males_S8,1
Males_NS39,Males_S10,1
Females_S97,Males_NS39,1
Females_NS15,Males_NS39,1
Females_NS1,Males_NS39,1
Males_NS20,Males_NS39,1
Males_NS39,Males_S98,1
Males_NS39,Males_S80,1
Males_NS39,Males_S145,1
Males_NS39,Males_S63,1
Males_NS224,Males_S24,1
Females_NS24,Males_S24,1
Males_NS42,Males_S24,1
Females_S60,Males_S24,1
Males_S24,Males_S6,1
Females_S128,Males_S24,1
Males_S23,Males_S24,1
Males_S24,Males_S37,1
Males_S139,Males_S24,1
Females_S63,Males_S24,1
Males_S24,Males_S47,1
Males_NS22,Males_S24,1
Males_S2,Males_S24,1
Males_S24,Males_S3,1
Males_NS256,Males_S24,1
Females_S71,Males_S24,1
Males_NS21,Males_NS217,1
Males_NS208,Males_NS217,1
Males_NS217,Males_S27,1
Males_NS203,Males_NS217,1
Males_NS217,Males_S58,1
Males_NS213,Males_NS217,1
Males_NS217,Males_NS44,1
Males_NS217,Males_NS47,1
Females_S119,Males_NS217,1
Females_S121,Males_NS217,1
Males_NS217,Males_NS239,1
Females_S47,Males_NS217,1
Males_NS217,Males_S55,1
Males_NS217,Males_S109,1
Males_NS217,Males_S140,1
Males_NS217,Males_S128,1
Females_S91,Males_NS217,1
Males_NS217,Males_S69,1
Females_S32,Males_NS217,1
Males_NS217,Males_S114,1
Males_NS217,Males_NS226,1
Males_NS217,Males_NS254,1
Males_NS211,Males_NS217,1
Males_NS217,Males_S127,1
Males_NS217,Males_S129,1
Males_NS217,Males_S60,1
Males_NS217,Males_NS250,1
Males_NS217,Males_S155,1
Females_S123,Males_NS217,1
Females_S37,Males_NS217,1
Males_NS217,Males_NS238,1
Males_NS217,Males_NS4,1
Males_NS217,Males_S99,1
Females_S53,Males_NS217,1
Males_NS217,Males_S4,1
Males_NS217,Males_S75,1
Males_NS217,Males_S11,1
Females_NS21,Males_NS217,1
Males_NS217,Males_NS36,1
Males_NS217,Males_NS240,1
Females_S127,Males_NS217,1
Males_NS217,Males_NS218,1
Females_S69,Males_NS217,1
Males_NS217,Males_S14,1
Females_S18,Males_NS217,1
Males_NS217,Males_S38,1
Males_NS217,Males_S62,1
Females_S1,Males_NS217,1
Males_NS151,Males_S94,1
Males_NS232,Males_S28,1
Males_NS151,Males_NS232,1
Females_S105,Males_NS232,1
Males_NS232,Males_S88,1
Females_NS16,Males_NS232,1
Males_NS232,Males_S133,1
Males_NS232,Males_S116,1
Males_NS232,Males_S83,1
Females_S17,Males_NS232,1
Females_S107,Males_NS232,2
Males_NS232,Males_S73,1
Males_NS232,Males_S57,1
Males_NS232,Males_S20,1
Males_NS232,Males_NS32,1
Females_S105,Males_S146,1
Females_S105,Males_NS219,1
Females_S105,Males_NS156,1
Females_S105,Males_NS30,1
Females_S105,Males_S30,1
Females_S105,Males_NS214,1
Females_S105,Males_S22,1
Females_S105,Females_S6,1
Females_S105,Males_S82,1
Females_S105,Females_S67,1
Females_S105,Males_S65,1
Females_S105,Males_S48,1
Females_S105,Males_S33,1
Females_S105,Males_S67,1
Females_S105,Males_S7,1
Females_S105,Females_S36,1
Females_S105,Males_NS227,1
Females_S105,Females_S23,1
Females_S105,Males_S148,1
Females_S105,Females_S52,1
Females_S105,Males_S142,1
Females_S105,Males_NS14,1
Females_S105,Males_S72,1
Females_S105,Females_S44,1
Females_S105,Females_S78,1
Females_S105,Males_NS25,1
Females_S105,Males_S61,1
Females_S105,Females_S125,1
Females_S105,Females_S29,1
Females_S105,Males_NS253,1
Females_S105,Males_S54,1
Females_S105,Males_NS251,1
Males_S45,Males_S88,1
Females_S70,Males_S88,1
Females_S110,Males_S88,1
Males_NS241,Males_S88,1
Males_S144,Males_S88,1
Males_NS45,Males_S88,1
Females_S41,Males_S88,1
Females_NS14,Males_S88,1
Males_S154,Males_S88,1
Males_S153,Males_S88,1
Males_S87,Males_S88,1
Males_NS205,Males_S88,1
Males_S151,Males_S88,1
Males_NS27,Males_S88,1
Males_NS52,Males_S88,1
Males_NS236,Males_S88,1
Females_S4,Males_S88,1
Males_NS10,Males_S88,1
Males_S135,Males_S88,1
Females_NS2,Males_S88,1
Males_NS263,Males_S88,1
Males_NS230,Males_S88,1
Males_S134,Males_S88,1
Females_S38,Males_S88,1
Males_S16,Males_S88,1
Males_S118,Males_S88,1
Males_S150,Males_S88,1
Males_NS46,Males_S88,1
Females_S27,Males_S88,1
Males_NS6,Males_S88,1
Males_S68,Males_S88,1
Males_S5,Males_S88,1
Females_S109,Males_S88,1
Males_S88,Males_S91,1
Males_S88,Males_S93,1
Males_S36,Males_S88,1
Males_NS225,Males_S88,1
Males_S43,Males_S88,1
Females_S3,Males_S88,1
Males_NS255,Males_S88,1
Males_NS228,Males_S88,1
Males_S81,Males_S88,1
Males_S107,Males_S88,1
Males_NS1,Males_S88,1
Males_NS31,Males_S88,1
Males_NS7,Males_S88,1
Males_S50,Males_S88,1
Males_S351,Males_S88,1
Females_NS16,Females_S111,1
Females_NS16,Males_NS26,1
Females_NS16,Males_NS23,1
Females_NS16,Males_NS237,1
Females_NS16,Females_S72,1
Females_NS16,Males_NS259,1
Females_NS16,Males_S52,1
Females_NS16,Females_NS5,1
Females_NS16,Females_S30,1
Females_NS16,Females_S31,1
Females_NS16,Males_NS8,1
Females_NS16,Males_S56,1
Females_NS16,Males_NS261,1
Females_NS16,Males_NS246,1
Females_NS16,Males_NS262,1
Females_NS16,Males_NS210,1
Females_NS16,Males_NS2,1
Females_NS16,Females_S75,1
Females_NS16,Males_NS247,1
Females_NS16,Males_S125,1
Females_NS16,Males_NS41,1
Females_NS16,Males_S9,1
Females_NS16,Males_NS206,1
Females_NS16,Males_S103,1
Females_NS16,Males_NS17,1
Females_NS16,Males_S15,1
Females_NS16,Males_NS13,1
Females_NS16,Males_S66,1
Females_NS16,Males_S74,1
Females_NS16,Males_S106,1
Females_NS16,Males_S100,1
Females_NS16,Males_S112,1
Females_NS10,Females_NS16,1
Females_NS16,Males_S78,1
Females_NS16,Males_NS215,1
Females_NS16,Males_S141,1
Females_NS16,Males_S64,1
Females_NS16,Males_S12,1
Females_NS16,Males_NS243,1
Females_NS13,Females_NS16,1
Females_NS16,Males_S70,1
Females_NS16,Males_S113,1
Females_NS16,Males_S108,1
Females_NS16,Females_NS4,1
Females_NS16,Males_NS209,1
Females_NS16,Males_S31,1
Females_NS16,Females_S45,1
Females_NS16,Females_NS8,1
Females_NS7,Males_S133,1
Males_NS249,Males_S133,1
Females_S10,Males_S133,1
Females_S55,Males_S133,1
Males_S133,Males_S152,1
Males_NS43,Males_S133,1
Females_S82,Males_S133,1
Males_NS204,Males_S133,1
Males_S133,Males_S35,1
Males_NS222,Males_S133,1
Males_S126,Males_S133,1
Males_S133,Males_S136,1
Females_NS17,Males_S133,1
Females_NS3,Males_S133,1
Males_S122,Males_S133,1
Males_NS35,Males_S133,1
Females_S64,Males_S133,1
Males_S131,Males_S133,1
Males_NS5,Males_S133,1
Females_S12,Males_S133,1
Males_NS244,Males_S133,1
Males_NS252,Males_S133,1
Males_S133,Males_S34,1
Males_S102,Males_S133,1
Males_NS34,Males_S133,1
Females_S122,Males_S133,1
Males_NS9,Males_S133,1
Females_S74,Males_S133,1
Males_S133,Males_S51,1
Males_NS3,Males_S133,1
Males_S117,Males_S133,1
Females_S124,Males_S133,1
Males_S116,Males_S120,1
Males_S116,Males_S71,1
Females_S16,Males_S116,1
Females_S21,Males_S116,1
Males_NS153,Males_S116,1
Males_NS221,Males_S116,1
Males_NS216,Males_S116,1
Females_S28,Males_S116,1
Males_S116,Males_S147,1
Males_NS24,Males_S116,1
Males_NS234,Males_S116,1
Females_S129,Males_S116,1
Males_NS11,Males_S116,1
Males_S115,Males_S116,1
Females_S126,Males_S116,1
Males_S116,Males_S25,1
Males_S116,Males_S79,1
Males_NS220,Males_S116,1
Males_NS260,Males_S116,1
Males_S116,Males_S92,1
Males_S116,Males_S96,1
Males_S116,Males_S21,1
Females_S54,Males_S116,1
Males_S111,Males_S116,1
Males_S116,Males_S26,1
Males_S116,Males_S132,1
Males_S116,Males_S39,1
Males_S116,Males_S44,1
Males_S116,Males_S119,1
Males_NS12,Males_S116,1
Males_S116,Males_S149,1
Females_S73,Males_S116,1
Males_NS235,Males_S116,1
Males_S116,Males_S97,1
Females_S120,Males_S116,1
Males_NS201,Males_S116,1
Males_S116,Males_S59,1
Males_S116,Males_S17,1
Females_S76,Males_S116,1
Males_NS233,Males_S116,1
Males_S116,Males_S40,1
Males_S116,Males_S90,1
Males_S116,Males_S18,1
Males_NS207,Males_S116,1
Females_S83,Males_S116,1
Males_NS16,Males_S116,1
Males_S116,Males_S85,1
Females_S2,Males_S116,1
Males_S13,Males_S83,1
Males_S124,Males_S83,1
Females_S14,Males_S83,1
Males_S19,Males_S83,1
Males_NS18,Males_S83,1
Males_NS19,Males_S83,1
Males_NS40,Males_S83,1
Males_NS248,Males_S83,1
Males_NS223,Males_S83,1
Females_S5,Males_S83,1
Males_S32,Males_S83,1
Females_S24,Males_S83,1
Females_S130,Males_S83,1
Males_S49,Males_S83,1
Males_S8,Males_S83,1
Males_S10,Males_S83,1
Females_S97,Males_S83,1
Females_NS15,Males_S83,1
Females_NS1,Males_S83,1
Males_NS20,Males_S83,1
Males_S83,Males_S98,1
Males_S80,Males_S83,1
Males_S145,Males_S83,1
Males_S63,Males_S83,1
Males_NS224,Males_S83,1
Females_NS24,Males_S83,1
Males_NS42,Males_S83,1
Females_S60,Males_S83,1
Males_S6,Males_S83,1
Females_S128,Males_S83,1
Males_S23,Males_S83,1
Males_S37,Males_S83,1
Males_S139,Males_S83,1
Females_S63,Males_S83,1
Males_S47,Males_S83,1
Males_NS22,Males_S83,1
Males_S2,Males_S83,1
Males_S3,Males_S83,1
Males_NS256,Males_S83,1
Females_S71,Males_S83,1
Males_NS21,Males_S83,1
Males_NS208,Males_S83,1
Males_S27,Males_S83,1
Males_NS203,Males_S83,1
Males_S58,Males_S83,1
Males_NS213,Males_S83,1
Males_NS44,Males_S83,1
Males_NS47,Males_S83,1
Females_S119,Females_S17,1
Females_S121,Females_S17,1
Females_S17,Males_NS239,1
Females_S17,Females_S47,1
Females_S17,Males_S55,1
Females_S17,Males_S109,1
Females_S17,Males_S140,1
Females_S17,Males_S128,1
Females_S17,Females_S91,1
Females_S17,Males_S69,1
Females_S17,Females_S32,1
Females_S17,Males_S114,1
Females_S17,Males_NS226,1
Females_S17,Males_NS254,1
Females_S17,Males_NS211,1
Females_S17,Males_S127,1
Females_S17,Males_S129,1
Females_S17,Males_S60,1
Females_S17,Males_NS250,1
Females_S17,Males_S155,1
Females_S123,Females_S17,1
Females_S17,Females_S37,1
Females_S17,Males_NS238,1
Females_S17,Males_NS4,1
Females_S17,Males_S99,1
Females_S17,Females_S53,1
Females_S17,Males_S4,1
Females_S17,Males_S75,1
Females_S17,Males_S11,1
Females_NS21,Females_S17,1
Females_S17,Males_NS36,1
Females_S17,Males_NS240,1
Females_S127,Females_S17,1
Females_S17,Males_NS218,1
Females_S17,Females_S69,1
Females_S17,Males_S14,1
Females_S17,Females_S18,1
Females_S17,Males_S38,1
Females_S17,Males_S62,1
Females_S1,Females_S17,1
Females_S17,Males_S94,1
Females_S107,Males_S28,1
Females_S107,Males_S95,1
Females_S107,Males_NS151,1
Females_S17,Males_S73,1
Females_S107,Males_S73,1
Males_S57,Males_S73,1
Males_S20,Males_S73,1
Males_NS32,Males_S73,1
Males_S146,Males_S73,1
Males_NS219,Males_S73,1
Males_NS156,Males_S73,1
Males_NS30,Males_S73,1
Males_S30,Males_S73,2
Males_NS214,Males_S73,1
Males_S22,Males_S73,1
Females_S6,Males_S73,1
Males_S73,Males_S82,1
Females_S67,Males_S73,1
Males_S65,Males_S73,1
Males_S48,Males_S73,1
Males_S33,Males_S73,1
Males_S67,Males_S73,2
Males_S7,Males_S73,1
Females_S36,Males_S73,1
Males_NS227,Males_S73,1
Females_S23,Males_S73,1
Males_S148,Males_S73,1
Females_S52,Males_S73,1
Males_S142,Males_S73,1
Males_NS14,Males_S73,1
Males_S72,Males_S73,1
Females_S44,Males_S73,2
Females_S78,Males_S73,1
Males_NS25,Males_S73,1
Males_S61,Males_S73,1
Females_S125,Males_S73,1
Females_S29,Males_S73,1
Males_NS253,Males_S73,1
Males_S54,Males_S73,1
Males_NS251,Males_S73,1
Males_S45,Males_S73,1
Females_S70,Males_S73,1
Females_S110,Males_S73,1
Males_NS241,Males_S73,1
Males_S144,Males_S73,1
Males_NS45,Males_S73,1
Females_S41,Males_S73,1
Females_NS14,Males_S73,1
Males_S154,Males_S57,1
Males_S153,Males_S57,1
Males_S57,Males_S87,1
Males_NS205,Males_S57,1
Males_S151,Males_S57,1
Males_NS27,Males_S57,1
Males_NS52,Males_S57,1
Males_NS236,Males_S57,1
Females_S4,Males_S57,1
Males_NS10,Males_S57,1
Males_S135,Males_S57,1
Females_NS2,Males_S57,1
Males_NS263,Males_S57,1
Males_NS230,Males_S57,1
Males_S134,Males_S57,1
Females_S38,Males_S57,1
Males_S16,Males_S57,1
Males_S118,Males_S57,1
Males_S150,Males_S57,1
Males_NS46,Males_S57,1
Females_S27,Males_S57,1
Males_NS6,Males_S57,1
Males_S57,Males_S68,1
Males_S5,Males_S57,1
Females_S109,Males_S57,1
Males_S57,Males_S91,1
Males_S57,Males_S93,1
Males_S36,Males_S57,1
Males_NS225,Males_S57,1
Males_S43,Males_S57,1
Females_S3,Males_S57,1
Males_NS255,Males_S57,1
Males_NS228,Males_S20,1
Males_S20,Males_S81,1
Males_S107,Males_S20,1
Males_NS1,Males_S20,1
Males_NS31,Males_S20,1
Males_NS7,Males_S20,1
Males_S20,Males_S50,1
Males_S20,Males_S351,1
Females_S111,Males_S20,1
Males_NS26,Males_S20,1
Males_NS23,Males_S20,1
Males_NS237,Males_S20,1
Females_S72,Males_S20,1
Males_NS259,Males_S20,1
Males_S20,Males_S52,1
Females_NS5,Males_S20,1
Females_S30,Males_NS32,1
Females_S31,Males_NS32,1
Males_NS32,Males_NS8,1
Males_NS32,Males_S56,1
Males_NS261,Males_NS32,1
Males_NS246,Males_NS32,1
Males_NS262,Males_NS32,1
Males_NS210,Males_NS32,1
Males_NS2,Males_NS32,1
Females_S75,Males_NS32,1
Males_NS247,Males_NS32,1
Males_NS32,Males_S125,1
Males_NS32,Males_NS41,1
Males_NS32,Males_S9,1
Males_NS206,Males_NS32,1
Males_NS32,Males_S103,1
Males_NS17,Males_NS32,1
Males_NS32,Males_S15,1
Males_NS13,Males_NS32,1
Males_NS32,Males_S66,1
Males_NS32,Males_S74,1
Males_NS32,Males_S106,1
Males_NS32,Males_S100,1
Males_NS32,Males_S112,1
Females_NS10,Males_NS32,1
Males_NS32,Males_S78,1
Males_NS215,Males_NS32,1
Males_NS32,Males_S141,1
Males_NS32,Males_S64,1
Males_NS32,Males_S12,1
Males_NS243,Males_NS32,1
Females_NS13,Males_NS32,1
Males_NS32,Males_S70,1
Males_NS32,Males_S113,1
Males_NS32,Males_S108,1
Females_NS4,Males_NS32,1
Males_NS209,Males_NS32,1
Males_NS32,Males_S31,1
Females_S45,Males_NS32,1
Females_NS8,Males_NS32,1
Females_NS7,Males_NS32,1
Males_NS249,Males_NS32,1
Females_S10,Males_NS32,1
Females_S55,Males_NS32,1
Males_NS32,Males_S152,1
Males_NS32,Males_NS43,1
Females_S82,Males_NS32,1
Males_NS204,Males_NS32,1
Males_S146,Males_S35,1
Males_NS222,Males_S146,1
Males_S126,Males_S146,1
Males_S136,Males_S146,1
Females_NS17,Males_S146,1
Females_NS3,Males_S146,1
Males_S122,Males_S146,1
Males_NS35,Males_S146,1
Females_S64,Males_S146,1
Males_S131,Males_S146,1
Males_NS5,Males_S146,1
Females_S12,Males_S146,1
Males_NS244,Males_S146,1
Males_NS252,Males_S146,1
Males_S146,Males_S34,1
Males_S102,Males_S146,1
Males_NS34,Males_S146,1
Females_S122,Males_S146,1
Males_NS9,Males_S146,1
Females_S74,Males_S146,1
Males_S146,Males_S51,1
Males_NS3,Males_S146,1
Males_S117,Males_S146,1
Females_S124,Males_S146,1
Males_S120,Males_S146,1
Males_S146,Males_S71,1
Females_S16,Males_S146,1
Females_S21,Males_S146,1
Males_NS153,Males_S146,1
Males_NS221,Males_S146,1
Males_NS216,Males_S146,1
Females_S28,Males_S146,1
Males_NS219,Males_S147,1
Males_NS219,Males_NS24,1
Males_NS219,Males_NS234,1
Females_S129,Males_NS219,1
Males_NS11,Males_NS219,1
Males_NS219,Males_S115,1
Females_S126,Males_NS219,1
Males_NS219,Males_S25,1
Males_NS219,Males_S79,1
Males_NS219,Males_NS220,1
Males_NS219,Males_NS260,1
Males_NS219,Males_S92,1
Males_NS219,Males_S96,1
Males_NS219,Males_S21,1
Females_S54,Males_NS219,1
Males_NS219,Males_S111,1
Males_NS219,Males_S26,1
