Gender,Session,Speaker,SubCategory,Recording_Type,Utterance_Path
Females,Session_1,NS5,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS5/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Females,Session_1,NS5,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS5/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Females,Session_1,NS5,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS5/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS5,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS5/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS5,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS5/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Females,Session_1,NS5,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS5/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Females,Session_1,S5,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Females,Session_1,S5,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Females,Session_1,S5,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Females,Session_1,S5,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Females,Session_1,S5,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Females,Session_1,S5,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Females,Session_1,S5,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Females,Session_1,S5,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Females,Session_1,S5,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Females,Session_1,S5,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Females,Session_1,S5,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Females,Session_1,S5,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Females,Session_1,S5,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Females,Session_1,S5,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Females,Session_1,S5,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Females,Session_1,S5,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Females,Session_1,NS6,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Females,Session_1,NS6,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Females,Session_1,NS6,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Females,Session_1,NS6,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Females,Session_1,NS6,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Females,Session_1,NS6,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Females,Session_1,NS6,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS6,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS6,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS6,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS6,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Females,Session_1,NS6,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Females,Session_1,NS6,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS6,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS6,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Females,Session_1,NS6,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Females,Session_1,S6,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Females,Session_1,S6,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Females,Session_1,S6,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Females,Session_1,S6,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Females,Session_1,S6,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Females,Session_1,S6,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Females,Session_1,S6,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Females,Session_1,S6,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Females,Session_1,S6,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Females,Session_1,S6,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Females,Session_1,S6,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Females,Session_1,S6,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Females,Session_1,S6,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Females,Session_1,S6,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Females,Session_1,S6,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Females,Session_1,S6,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S6/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Females,Session_1,NS7,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Females,Session_1,NS7,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Females,Session_1,NS7,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Females,Session_1,NS7,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Females,Session_1,NS7,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Females,Session_1,NS7,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Females,Session_1,NS7,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS7,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS7,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS7,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS7,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Females,Session_1,NS7,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Females,Session_1,NS7,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS7,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS7,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Females,Session_1,NS7,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS7/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Females,Session_1,NS8,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Females,Session_1,NS8,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Females,Session_1,NS8,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Females,Session_1,NS8,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Females,Session_1,NS8,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Females,Session_1,NS8,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Females,Session_1,NS8,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS8,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS8,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS8,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS8,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Females,Session_1,NS8,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Females,Session_1,NS8,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS8,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS8,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Females,Session_1,NS8,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS8/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Females,Session_1,NS10,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Females,Session_1,NS10,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Females,Session_1,NS10,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Females,Session_1,NS10,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Females,Session_1,NS10,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Females,Session_1,NS10,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Females,Session_1,NS10,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS10,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS10,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS10,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS10,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Females,Session_1,NS10,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Females,Session_1,NS10,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Females,Session_1,NS10,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Females,Session_1,NS10,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Females,Session_1,NS10,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS10/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Females,Session_1,S10,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Females,Session_1,S10,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Females,Session_1,S10,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Females,Session_1,S10,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Females,Session_1,S10,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Females,Session_1,S10,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Females,Session_1,S10,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Females,Session_1,S10,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Females,Session_1,S10,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Females,Session_1,S10,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Females,Session_1,S10,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Females,Session_1,S10,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Females,Session_1,S10,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Females,Session_1,S10,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Females,Session_1,S10,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Females,Session_1,S10,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S10/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Females,Session_1,S11,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Females,Session_1,S11,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Females,Session_1,S11,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Females,Session_1,S11,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Females,Session_1,S11,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Females,Session_1,S11,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Females,Session_1,S11,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Females,Session_1,S11,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Females,Session_1,S11,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Females,Session_1,S11,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Females,Session_1,S11,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Females,Session_1,S11,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Females,Session_1,S11,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Females,Session_1,S11,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Females,Session_1,S11,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Females,Session_1,S11,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S11/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Females,Session_1,S12,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S12/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Females,Session_1,S12,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S12/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Females,Session_1,S12,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S12/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Females,Session_1,S12,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S12/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
